query,video_id,text,likes,pos,neg,neu,compound,sentiment,teams,cities
World Cup Dallas 2026,wyd99trBfTc,Every other match in the tournament pales in comparison to this. What a match! How far have the Afgan team come in a matter of years! They deserve all the respect and accolades!,2,0.141,0.0,0.859,0.6219,Positive,[],[]
World Cup Dallas 2026,wyd99trBfTc,Gurbaz 3 balls 3 sixes 🥵🥵🥵,1066,0.0,0.0,1.0,0.0,Neutral,[],[]
World Cup Dallas 2026,wyd99trBfTc,this match will be remember for decades what a match🔥🔥🔥,624,0.0,0.419,0.581,-0.7351,Negative,[],[]
World Cup Dallas 2026,wyd99trBfTc,Greatest match in t20 world history 😮 Afghanistan 🇦🇫💔🥰,342,0.479,0.095,0.427,0.9274,Positive,[],[]
World Cup Dallas 2026,wyd99trBfTc,Gurbaz was the Hero of the Match. He Tried So Hard. Alas! Bad Luck. Stay Stunned buddy we love you Afghanistan.,3,0.322,0.273,0.406,0.5696,Positive,[],[]
World Cup Dallas 2026,wyd99trBfTc,"As a Sri lankan fan , Cant bring my words in to keyboard . Next level performance from Afghanistan 🎉
South Africa u tooo 🎉",165,0.243,0.0,0.757,0.7717,Positive,[],[]
World Cup Dallas 2026,wyd99trBfTc,"Got to feel for Gurbaz, fought till the end like a true warrior",310,0.301,0.131,0.568,0.4588,Positive,[],[]
World Cup Dallas 2026,wyd99trBfTc,"Gurbaz and Afghanistan delivered an incredible performance in this game. Over the last few tournaments, AFG have clearly established themselves as a strong side. It’s great to see them producing iconic matches in cricket history.",28,0.24,0.0,0.76,0.8779,Positive,[],[]
World Cup Dallas 2026,wyd99trBfTc,"Very sad for Afghanistan😢
We always cheer for you 🙌
Love from India",29,0.289,0.25,0.462,0.2516,Positive,[],[]
World Cup Dallas 2026,wyd99trBfTc,I haven't watched cricket in years and I happened to watch this game yesterday somehow and it was the craziest sports match I've ever seen,53,0.0,0.048,0.952,-0.0516,Negative,[],[]
World Cup Dallas 2026,wyd99trBfTc,Cricket match ❌ heartd attack match ☑️,326,0.0,0.237,0.763,-0.4767,Negative,[],[]
World Cup Dallas 2026,wyd99trBfTc,Greatest match ever in  History of t20 🎉❤,1025,0.581,0.0,0.419,0.9022,Positive,[],[]
World Cup Dallas 2026,wyd99trBfTc,ویلڈن افغانستان یار پہ تاریخ کی مادارقم میچ نہ وو لیدلی زبردست افغانستان ژوندی افغانستان,3,0.0,0.0,1.0,0.0,Neutral,[],[]
World Cup Dallas 2026,wyd99trBfTc,South African fan here. Huge respect to Afghanistan. I feel sad one of us had to lose that game. Hope you go through to the super 8s.,89,0.36,0.144,0.496,0.8271,Positive,[],[]
World Cup Dallas 2026,wyd99trBfTc,Again proved David Miller is the clutch player of South Africa . He stand tall in crucial situation for his team 🗿🔥🇿🇦,614,0.0,0.0,1.0,0.0,Neutral,[],[]
World Cup Dallas 2026,wyd99trBfTc,Very less Crowd but the ones that showed up for this match what a Lucky Crowd ❤,158,0.373,0.0,0.627,0.8885,Positive,[],[]
World Cup Dallas 2026,wyd99trBfTc,"South Africa churned out another classic. First the 438-game, now this! Absolutely fantastic cinema! Kudos also to Afg for the great match!",1,0.396,0.0,0.604,0.9251,Positive,[],[]
World Cup Dallas 2026,wyd99trBfTc,Best T20 match i have ever seen😮😮,187,0.231,0.0,0.769,0.6369,Positive,[],[]
World Cup Dallas 2026,wyd99trBfTc,Greatest t20 match ever played,66,0.688,0.0,0.312,0.765,Positive,[],[]
World Cup Dallas 2026,wyd99trBfTc,icc need a good editor,815,0.42,0.0,0.58,0.4404,Positive,[],[]
World Cup Dallas 2026,wyd99trBfTc,Absolute cinema ❤,1,0.583,0.0,0.417,0.6369,Positive,[],[]
World Cup Dallas 2026,wyd99trBfTc,Gurbaz what a player 🔥,252,0.0,0.375,0.625,-0.34,Negative,[],[]
World Cup Dallas 2026,wyd99trBfTc,Icc should learn the art of highlights from ECB,133,0.0,0.0,1.0,0.0,Neutral,[],[]
World Cup Dallas 2026,wyd99trBfTc,1 sec.silence for who miss the greatest Match in t20 wc history.What a game of cricket by both of teams.👏❤💚,18,0.348,0.044,0.608,0.9186,Positive,[],[]
World Cup Dallas 2026,wyd99trBfTc,"Yo this gaved me goosebumps, best match ever in t20 history.....hands down💯💯💯💯💯",2,0.167,0.0,0.833,0.6369,Positive,[],[]
World Cup Dallas 2026,wyd99trBfTc,"Bro, this wasn’t a match; this was a rollercoaster with no seatbelt.

This match had everything—heartbreak, chaos, and madness.
One-inch run-out. Super over last-ball six. Gurbaz going beast mode, hitting three sixes in a row.
Cricket scripts better thrillers than movies. and this is just a beginning of the  WC. More fun ahead.",64,0.173,0.133,0.694,0.4005,Positive,[],[]
World Cup Dallas 2026,wyd99trBfTc,"Greatest match of the ""World cup"" Wc🎉",411,0.496,0.0,0.504,0.7845,Positive,[],[]
World Cup Dallas 2026,jceunEvMGVE,"The edit:🔥
The song🔥
Ronaldo:🐐",1114,0.0,0.444,0.556,-0.5859,Negative,[],[]
World Cup Dallas 2026,jceunEvMGVE,Aura of portugal 💀💀🥶🥶♾️♾️,32,0.0,0.0,1.0,0.0,Neutral,[],[]
World Cup Dallas 2026,jceunEvMGVE,Nice Portugal Edit 🔥,54,0.389,0.333,0.278,0.1027,Positive,[],[]
World Cup Dallas 2026,jceunEvMGVE,People who waited for the goat ☠️🔥,10,0.0,0.211,0.789,-0.34,Negative,[],[]
World Cup Dallas 2026,jceunEvMGVE,"The edit:🔥
The song:🔥
Ronaldo:🐐🇵🇹",7,0.0,0.444,0.556,-0.5859,Negative,[],[]
World Cup Dallas 2026,jceunEvMGVE,BESTIE  EDIT,5,0.0,0.0,1.0,0.0,Neutral,[],[]
World Cup Dallas 2026,jceunEvMGVE,THIS FONK IS VERY  NICEEEEE🔥🔥🔥,1,0.0,0.645,0.355,-0.8441,Negative,[],[]
World Cup Dallas 2026,jceunEvMGVE,The fact that AI wc songs are better than the original fifa ones is crazy✌🏻😭,203,0.263,0.172,0.564,0.4404,Positive,[],[]
World Cup Dallas 2026,jceunEvMGVE,Shout out bro nice,9,0.483,0.0,0.517,0.4215,Positive,[],[]
World Cup Dallas 2026,jceunEvMGVE,a nice song bro for Potugal,31,0.359,0.0,0.641,0.4215,Positive,[],[]
World Cup Dallas 2026,jceunEvMGVE,Que daora caraaaaaaaaaaaaaaaaaaaaaaaaa,1,0.0,0.0,1.0,0.0,Neutral,[],[]
World Cup Dallas 2026,jceunEvMGVE,Frrr edit 🔥❤,1,0.438,0.25,0.312,0.4215,Positive,[],[]
World Cup Dallas 2026,jceunEvMGVE,Strongest squad on paper🥶🥶🥶🇵🇹,35,0.244,0.0,0.756,0.4404,Positive,[],[]
World Cup Dallas 2026,jceunEvMGVE,The best youtuber ever you and Ronaldo are the goat🐐,7,0.296,0.0,0.704,0.6369,Positive,[],[]
World Cup Dallas 2026,jceunEvMGVE,His song is 🔥🔥🔥🔥,1,0.0,0.762,0.238,-0.8225,Negative,[],[]
